event_id,period,buys,sells,sentiment
0001193125-24-191568,8,0,0,-0.26727964205873994
0001193125-24-192880,-8,0,0,0.7142856122449125
0001193125-24-192880,-7,0,0,0.7142856122449125
0001193125-24-192880,-6,0,0,0.7142856122449125
0001193125-24-192880,-5,0,0,0.7142856122449125
0001193125-24-192880,-4,0,0,0.7142856122449125
0001193125-24-192880,-3,0,0,0.7142856122449125
0001193125-24-192880,-2,0,0,0.7142856122449125
0001193125-24-192880,-1,0,0,0.7142856122449125
0001193125-24-192880,0,0,0,0.7142856122449125
0001193125-24-192880,1,0,0,0.7142856122449125
0001193125-24-192880,2,0,0,0.7142856122449125
0001193125-24-192880,3,0,0,0.7142856122449125
0001193125-24-192880,4,0,0,0.7142856122449125
0001193125-24-192880,5,0,0,0.7142856122449125
0001193125-24-192880,6,0,0,0.7142856122449125
0001193125-24-192880,7,0,0,0.7142856122449125
0001193125-24-192880,8,0,0,0.7142856122449125
0001193125-24-192888,-8,0,0,0.7142856122449125
0001193125-24-192888,-7,0,0,0.7142856122449125
0001193125-24-192888,-6,0,0,0.7142856122449125
0001193125-24-192888,-5,0,0,0.7142856122449125
0001193125-24-192888,-4,0,0,0.7142856122449125
0001193125-24-192888,-3,0,0,0.7142856122449125
0001193125-24-192888,-2,0,0,0.7142856122449125
0001193125-24-192888,-1,0,0,0.7142856122449125
0001193125-24-192888,0,0,0,0.7142856122449125
0001193125-24-192888,1,0,0,0.7142856122449125
0001193125-24-192888,2,0,0,0.7142856122449125
0001193125-24-192888,3,0,0,0.7142856122449125
0001193125-24-192888,4,0,0,0.7142856122449125
0001193125-24-192888,5,0,0,0.7142856122449125
0001193125-24-192888,6,0,0,0.7142856122449125
0001193125-24-192888,7,0,0,0.7142856122449125
0001193125-24-192888,8,0,0,0.7142856122449125
0001193125-24-192892,-8,0,0,0.7142856122449125
0001193125-24-192892,-7,0,0,0.7142856122449125
0001193125-24-192892,-6,0,0,0.7142856122449125
0001193125-24-192892,-5,0,0,0.7142856122449125
0001193125-24-192892,-4,0,0,0.7142856122449125
0001193125-24-192892,-3,0,0,0.7142856122449125
0001193125-24-192892,-2,0,0,0.7142856122449125
0001193125-24-192892,-1,0,0,0.7142856122449125
0001193125-24-192892,0,0,0,0.7142856122449125
0001193125-24-192892,1,0,0,0.7142856122449125
0001193125-24-192892,2,0,0,0.7142856122449125
0001193125-24-192892,3,0,0,0.7142856122449125
0001193125-24-192892,4,0,0,0.7142856122449125
0001193125-24-192892,5,0,0,0.7142856122449125
0001193125-24-192892,6,0,0,0.7142856122449125
0001193125-24-192892,7,0,0,0.7142856122449125
0001193125-24-192892,8,0,0,0.7142856122449125
0001193125-24-192906,-8,0,0,0.7142856122449125
0001193125-24-192906,-7,0,0,0.7142856122449125
0001193125-24-192906,-6,0,0,0.7142856122449125
0001193125-24-192906,-5,0,0,0.7142856122449125
0001193125-24-192906,-4,0,0,0.7142856122449125
0001193125-24-192906,-3,0,0,0.7142856122449125
0001193125-24-192906,-2,0,0,0.7142856122449125
0001193125-24-192906,-1,0,0,0.7142856122449125
0001193125-24-192906,0,0,0,0.7142856122449125
0001193125-24-192906,1,0,0,0.7142856122449125
0001193125-24-192906,2,0,0,0.7142856122449125
0001193125-24-192906,3,0,0,0.7142856122449125
0001193125-24-192906,4,0,0,0.7142856122449125
0001193125-24-192906,5,0,0,0.7142856122449125
0001193125-24-192906,6,0,0,0.7142856122449125
0001193125-24-192906,7,0,0,0.7142856122449125
0001193125-24-192906,8,0,0,0.7142856122449125
0001193125-24-192913,-8,0,0,0.7142856122449125
0001193125-24-192913,-7,0,0,0.7142856122449125
0001193125-24-192913,-6,0,0,0.7142856122449125
0001193125-24-192913,-5,0,0,0.7142856122449125
0001193125-24-192913,-4,0,0,0.7142856122449125
0001193125-24-192913,-3,0,0,0.7142856122449125
0001193125-24-192913,-2,0,0,0.7142856122449125
0001193125-24-192913,-1,0,0,0.7142856122449125
0001193125-24-192913,0,0,0,0.7142856122449125
0001193125-24-192913,1,0,0,0.7142856122449125
0001193125-24-192913,2,0,0,0.7142856122449125
0001193125-24-192913,3,0,0,0.7142856122449125
0001193125-24-192913,4,0,0,0.7142856122449125
0001193125-24-192913,5,0,0,0.7142856122449125
0001193125-24-192913,6,0,0,0.7142856122449125
0001193125-24-192913,7,0,0,0.7142856122449125
0001193125-24-192913,8,0,0,0.7142856122449125
0001193125-24-192918,-8,0,0,0.7142856122449125
0001193125-24-192918,-7,0,0,0.7142856122449125
0001193125-24-192918,-6,0,0,0.7142856122449125
0001193125-24-192918,-5,0,0,0.7142856122449125
0001193125-24-192918,-4,0,0,0.7142856122449125
0001193125-24-192918,-3,0,0,0.7142856122449125
0001193125-24-192918,-2,0,0,0.7142856122449125
0001193125-24-192918,-1,0,0,0.7142856122449125
0001193125-24-192918,0,0,0,0.7142856122449125
0001193125-24-192918,1,0,0,0.7142856122449125
0001193125-24-192918,2,0,0,0.7142856122449125
0001193125-24-192918,3,0,0,0.7142856122449125
0001193125-24-192918,4,0,0,0.7142856122449125
0001193125-24-192918,5,0,0,0.7142856122449125
0001193125-24-192918,6,0,0,0.7142856122449125
0001193125-24-192918,7,0,0,0.7142856122449125
0001193125-24-192918,8,0,0,0.7142856122449125
0001193125-24-192954,-8,0,0,0.7499999062500118
0001193125-24-192954,-7,0,0,0.7499999062500118
0001193125-24-192954,-6,0,0,0.7499999062500118
0001193125-24-192954,-5,0,0,0.7499999062500118
0001193125-24-192954,-4,0,0,0.7499999062500118
0001193125-24-192954,-3,0,0,0.7499999062500118
0001193125-24-192954,-2,0,0,0.7499999062500118
0001193125-24-192954,-1,0,0,0.7499999062500118
0001193125-24-192954,0,0,0,0.7499999062500118
0001193125-24-192954,1,0,0,0.7499999062500118
0001193125-24-192954,2,0,0,0.7499999062500118
0001193125-24-192954,3,0,0,0.7499999062500118
0001193125-24-192954,4,0,0,0.7499999062500118
0001193125-24-192954,5,0,0,0.7499999062500118
0001193125-24-192954,6,0,0,0.7499999062500118
0001193125-24-192954,7,0,0,0.7499999062500118
0001193125-24-192954,8,0,0,0.7499999062500118
0001193125-24-192957,-8,0,0,0.7142856122449125
0001193125-24-192957,-7,0,0,0.7142856122449125
0001193125-24-192957,-6,0,0,0.7142856122449125
0001193125-24-192957,-5,0,0,0.7142856122449125
0001193125-24-192957,-4,0,0,0.7142856122449125
0001193125-24-192957,-3,0,0,0.7142856122449125
0001193125-24-192957,-2,0,0,0.7142856122449125
0001193125-24-192957,-1,0,0,0.7142856122449125
0001193125-24-192957,0,0,0,0.7142856122449125
0001193125-24-192957,1,0,0,0.7142856122449125
0001193125-24-192957,2,0,0,0.7142856122449125
0001193125-24-192957,3,0,0,0.7142856122449125
0001193125-24-192957,4,0,0,0.7142856122449125
0001193125-24-192957,5,0,0,0.7142856122449125
0001193125-24-192957,6,0,0,0.7142856122449125
0001193125-24-192957,7,0,0,0.7142856122449125
0001193125-24-192957,8,0,0,0.7142856122449125
0001193125-24-192958,-8,0,0,0.8181817438016598
0001193125-24-192958,-7,0,0,0.8181817438016598
0001193125-24-192958,-6,0,0,0.8181817438016598
0001193125-24-192958,-5,0,0,0.8181817438016598
0001193125-24-192958,-4,0,0,0.8181817438016598
0001193125-24-192958,-3,0,0,0.8181817438016598
0001193125-24-192958,-2,0,0,0.8181817438016598
0001193125-24-192958,-1,0,0,0.8181817438016598
0001193125-24-192958,0,0,0,0.8181817438016598
0001193125-24-192958,1,0,0,0.8181817438016598
0001193125-24-192958,2,0,0,0.8181817438016598
0001193125-24-192958,3,0,0,0.8181817438016598
0001193125-24-192958,4,0,0,0.8181817438016598
0001193125-24-192958,5,0,0,0.8181817438016598
0001193125-24-192958,6,0,0,0.8181817438016598
0001193125-24-192958,7,0,0,0.8181817438016598
0001193125-24-192958,8,0,0,0.8181817438016598
0001193125-24-192959,-8,0,0,0.7142856122449125
0001193125-24-192959,-7,0,0,0.7142856122449125
0001193125-24-192959,-6,0,0,0.7142856122449125
0001193125-24-192959,-5,0,0,0.7142856122449125
0001193125-24-192959,-4,0,0,0.7142856122449125
0001193125-24-192959,-3,0,0,0.7142856122449125
0001193125-24-192959,-2,0,0,0.7142856122449125
0001193125-24-192959,-1,0,0,0.7142856122449125
0001193125-24-192959,0,0,0,0.7142856122449125
0001193125-24-192959,1,0,0,0.7142856122449125
0001193125-24-192959,2,0,0,0.7142856122449125
0001193125-24-192959,3,0,0,0.7142856122449125
0001193125-24-192959,4,0,0,0.7142856122449125
0001193125-24-192959,5,0,0,0.7142856122449125
0001193125-24-192959,6,0,0,0.7142856122449125
0001193125-24-192959,7,0,0,0.7142856122449125
0001193125-24-192959,8,0,0,0.7142856122449125
0001193125-24-192960,-8,0,0,0.7142856122449125
0001193125-24-192960,-7,0,0,0.7142856122449125
0001193125-24-192960,-6,0,0,0.7142856122449125
0001193125-24-192960,-5,0,0,0.7142856122449125
0001193125-24-192960,-4,0,0,0.7142856122449125
0001193125-24-192960,-3,0,0,0.7142856122449125
0001193125-24-192960,-2,0,0,0.7142856122449125
0001193125-24-192960,-1,0,0,0.7142856122449125
0001193125-24-192960,0,0,0,0.7142856122449125
0001193125-24-192960,1,0,0,0.7142856122449125
0001193125-24-192960,2,0,0,0.7142856122449125
0001193125-24-192960,3,0,0,0.7142856122449125
0001193125-24-192960,4,0,0,0.7142856122449125
0001193125-24-192960,5,0,0,0.7142856122449125
0001193125-24-192960,6,0,0,0.7142856122449125
0001193125-24-192960,7,0,0,0.7142856122449125
0001193125-24-192960,8,0,0,0.7142856122449125
0001193125-24-193776,-8,0,0,-0.43333326888890766
0001193125-24-193776,-7,0,0,-0.43333326888890766
0001193125-24-193776,-6,1,0,-0.43333326888890766
0001193125-24-193776,-5,0,1,-0.43333326888890766
0001193125-24-193776,-4,0,0,-0.43333326888890766
0001193125-24-193776,-3,0,0,-0.43333326888890766
0001193125-24-193776,-2,0,0,-0.43333326888890766
0001193125-24-193776,-1,0,0,-0.43333326888890766
0001193125-24-193776,0,0,0,-0.43333326888890766
0001193125-24-193776,1,0,0,-0.43333326888890766
0001193125-24-193776,2,0,0,-0.43333326888890766
0001193125-24-193776,3,0,0,-0.43333326888890766
0001193125-24-193776,4,0,0,-0.43333326888890766
0001193125-24-193776,5,0,2,-0.43333326888890766
0001193125-24-193776,6,0,0,-0.43333326888890766
0001193125-24-193776,7,0,0,-0.43333326888890766
0001193125-24-193776,8,0,0,-0.43333326888890766
0001193125-24-194062,-8,0,0,-0.15648854842375154
0001193125-24-194062,-7,0,0,-0.15648854842375154
0001193125-24-194062,-6,0,0,-0.15648854842375154
0001193125-24-194062,-5,0,0,-0.15648854842375154
0001193125-24-194062,-4,0,0,-0.15648854842375154
0001193125-24-194062,-3,0,0,-0.15648854842375154
0001193125-24-194062,-2,0,0,-0.15648854842375154
0001193125-24-194062,-1,0,0,-0.15648854842375154
0001193125-24-194062,0,1,2,-0.15648854842375154
0001193125-24-194062,1,0,5,-0.15648854842375154
0001193125-24-194062,2,0,0,-0.15648854842375154
0001193125-24-194062,3,0,0,-0.15648854842375154
0001193125-24-194062,4,0,0,-0.15648854842375154
0001193125-24-194062,5,0,0,-0.15648854842375154
0001193125-24-194062,6,0,0,-0.15648854842375154
0001193125-24-194062,7,0,0,-0.15648854842375154
0001193125-24-194062,8,0,0,-0.15648854842375154
0001193125-24-194177,-8,0,0,0.999999000001
0001193125-24-194177,-7,0,0,0.999999000001
0001193125-24-194177,-6,0,0,0.999999000001
0001193125-24-194177,-5,0,0,0.999999000001
0001193125-24-194177,-4,0,0,0.999999000001
0001193125-24-194177,-3,4,0,0.999999000001
0001193125-24-194177,-2,0,0,0.999999000001
0001193125-24-194177,-1,0,0,0.999999000001
0001193125-24-194177,0,0,0,0.999999000001
0001193125-24-194177,1,0,0,0.999999000001
0001193125-24-194177,2,0,0,0.999999000001
0001193125-24-194177,3,0,0,0.999999000001
0001193125-24-194177,4,0,0,0.999999000001
0001193125-24-194177,5,0,0,0.999999000001
0001193125-24-194177,6,0,0,0.999999000001
0001193125-24-194177,7,0,0,0.999999000001
0001193125-24-194177,8,0,0,0.999999000001
0001193125-24-194330,-8,0,1,-0.23508769080025083
0001193125-24-194330,-7,0,0,-0.23508769080025083
0001193125-24-194330,-6,0,0,-0.23508769080025083
0001193125-24-194330,-5,0,0,-0.23508769080025083
0001193125-24-194330,-4,0,0,-0.23508769080025083
0001193125-24-194330,-3,0,0,-0.23508769080025083
0001193125-24-194330,-2,0,0,-0.23508769080025083
0001193125-24-194330,-1,0,0,-0.23508769080025083
0001193125-24-194330,0,0,0,-0.23508769080025083
0001193125-24-194330,1,0,0,-0.23508769080025083
0001193125-24-194330,2,0,0,-0.23508769080025083
0001193125-24-194330,3,0,0,-0.23508769080025083
0001193125-24-194330,4,0,0,-0.23508769080025083
0001193125-24-194330,5,0,0,-0.23508769080025083
0001193125-24-194330,6,0,0,-0.23508769080025083
0001193125-24-194330,7,0,0,-0.23508769080025083
0001193125-24-194330,8,0,0,-0.23508769080025083
0001193125-24-194483,-8,0,0,-0.3446054527838091
0001193125-24-194483,-7,0,0,-0.3446054527838091
0001193125-24-194483,-6,0,0,-0.3446054527838091
0001193125-24-194483,-5,0,0,-0.3446054527838091
0001193125-24-194483,-4,0,0,-0.3446054527838091
0001193125-24-194483,-3,0,0,-0.3446054527838091
0001193125-24-194483,-2,0,0,-0.3446054527838091
0001193125-24-194483,-1,0,0,-0.3446054527838091
0001193125-24-194483,0,0,0,-0.3446054527838091
0001193125-24-194483,1,0,0,-0.3446054527838091
0001193125-24-194483,2,1,0,-0.3446054527838091
0001193125-24-194483,3,0,0,-0.3446054527838091
0001193125-24-194483,4,0,0,-0.3446054527838091
0001193125-24-194483,5,0,0,-0.3446054527838091
0001193125-24-194483,6,0,0,-0.3446054527838091
0001193125-24-194483,7,0,0,-0.3446054527838091
0001193125-24-194483,8,0,0,-0.3446054527838091
0001193125-24-194849,-8,2,2,0.38157888417591584
0001193125-24-194849,-7,1,2,0.38157888417591584
0001193125-24-194849,-6,2,1,0.38157888417591584
0001193125-24-194849,-5,0,2,0.38157888417591584
0001193125-24-194849,-4,0,2,0.38157888417591584
0001193125-24-194849,-3,1,2,0.38157888417591584
0001193125-24-194849,-2,0,0,0.38157888417591584
0001193125-24-194849,-1,0,2,0.38157888417591584
0001193125-24-194849,0,0,1,0.38157888417591584
0001193125-24-194849,1,0,6,0.38157888417591584
0001193125-24-194849,2,0,0,0.38157888417591584
0001193125-24-194849,3,0,2,0.38157888417591584
0001193125-24-194849,4,0,2,0.38157888417591584
0001193125-24-194849,5,0,1,0.38157888417591584
0001193125-24-194849,6,0,3,0.38157888417591584
0001193125-24-194849,7,0,2,0.38157888417591584
0001193125-24-194849,8,1,2,0.38157888417591584
0001193125-24-194919,-8,0,0,-0.11575211300076049
0001193125-24-194919,-7,0,0,-0.11575211300076049
0001193125-24-194919,-6,0,0,-0.11575211300076049
0001193125-24-194919,-5,0,0,-0.11575211300076049
0001193125-24-194919,-4,1,0,-0.11575211300076049
0001193125-24-194919,-3,0,0,-0.11575211300076049
0001193125-24-194919,-2,0,0,-0.11575211300076049
0001193125-24-194919,-1,0,0,-0.11575211300076049
0001193125-24-194919,0,0,2,-0.11575211300076049
0001193125-24-194919,1,0,0,-0.11575211300076049
0001193125-24-194919,2,0,0,-0.11575211300076049
0001193125-24-194919,3,0,0,-0.11575211300076049
0001193125-24-194919,4,0,9,-0.11575211300076049
0001193125-24-194919,5,0,0,-0.11575211300076049
0001193125-24-194919,6,0,0,-0.11575211300076049
0001193125-24-194919,7,0,0,-0.11575211300076049
0001193125-24-194919,8,0,0,-0.11575211300076049
0001193125-24-195110,-8,0,0,-0.3034060713811264
0001193125-24-195110,-7,0,0,-0.3034060713811264
0001193125-24-195110,-6,0,0,-0.3034060713811264
0001193125-24-195110,-5,0,0,-0.3034060713811264
0001193125-24-195110,-4,0,0,-0.3034060713811264
0001193125-24-195110,-3,0,0,-0.3034060713811264
0001193125-24-195110,-2,0,0,-0.3034060713811264
0001193125-24-195110,-1,0,0,-0.3034060713811264
0001193125-24-195110,0,0,1,-0.3034060713811264
0001193125-24-195110,1,0,1,-0.3034060713811264
0001193125-24-195110,2,0,0,-0.3034060713811264
0001193125-24-195110,3,0,0,-0.3034060713811264
0001193125-24-195110,4,0,1,-0.3034060713811264
0001193125-24-195110,5,0,0,-0.3034060713811264
0001193125-24-195110,6,0,0,-0.3034060713811264
0001193125-24-195110,7,0,0,-0.3034060713811264
0001193125-24-195110,8,0,0,-0.3034060713811264
0001193125-24-195351,-8,0,0,-0.1439393330463884
0001193125-24-195351,-7,0,0,-0.1439393330463884
0001193125-24-195351,-6,0,0,-0.1439393330463884
0001193125-24-195351,-5,0,0,-0.1439393330463884
0001193125-24-195351,-4,0,0,-0.1439393330463884
0001193125-24-195351,-3,0,0,-0.1439393330463884
0001193125-24-195351,-2,0,0,-0.1439393330463884
0001193125-24-195351,-1,0,0,-0.1439393330463884
0001193125-24-195351,0,0,0,-0.1439393330463884
0001193125-24-195351,1,1,0,-0.1439393330463884
0001193125-24-195351,2,0,1,-0.1439393330463884
0001193125-24-195351,3,0,0,-0.1439393330463884
0001193125-24-195351,4,0,0,-0.1439393330463884
0001193125-24-195351,5,0,0,-0.1439393330463884
0001193125-24-195351,6,0,0,-0.1439393330463884
0001193125-24-195351,7,0,0,-0.1439393330463884
0001193125-24-195351,8,0,0,-0.1439393330463884
0001193125-24-195396,-8,0,0,0.05999999760000005
0001193125-24-195396,-7,0,0,0.05999999760000005
0001193125-24-195396,-6,0,0,0.05999999760000005
0001193125-24-195396,-5,0,0,0.05999999760000005
0001193125-24-195396,-4,0,0,0.05999999760000005
0001193125-24-195396,-3,0,0,0.05999999760000005
0001193125-24-195396,-2,0,0,0.05999999760000005
0001193125-24-195396,-1,0,0,0.05999999760000005
0001193125-24-195396,0,0,1,0.05999999760000005
0001193125-24-195396,1,0,0,0.05999999760000005
0001193125-24-195396,2,0,0,0.05999999760000005
0001193125-24-195396,3,0,0,0.05999999760000005
0001193125-24-195396,4,0,0,0.05999999760000005
0001193125-24-195396,5,0,0,0.05999999760000005
0001193125-24-195396,6,0,0,0.05999999760000005
0001193125-24-195396,7,0,0,0.05999999760000005
0001193125-24-195396,8,0,0,0.05999999760000005
0001193125-24-195436,-8,0,0,-0.32975840208348334
0001193125-24-195436,-7,0,0,-0.32975840208348334
0001193125-24-195436,-6,1,0,-0.32975840208348334
0001193125-24-195436,-5,0,0,-0.32975840208348334
0001193125-24-195436,-4,0,0,-0.32975840208348334
0001193125-24-195436,-3,0,0,-0.32975840208348334
0001193125-24-195436,-2,0,0,-0.32975840208348334
0001193125-24-195436,-1,0,0,-0.32975840208348334
0001193125-24-195436,0,0,0,-0.32975840208348334
0001193125-24-195436,1,0,0,-0.32975840208348334
0001193125-24-195436,2,0,0,-0.32975840208348334
0001193125-24-195436,3,0,0,-0.32975840208348334
0001193125-24-195436,4,0,0,-0.32975840208348334
0001193125-24-195436,5,0,0,-0.32975840208348334
0001193125-24-195436,6,0,0,-0.32975840208348334
0001193125-24-195436,7,0,0,-0.32975840208348334
0001193125-24-195436,8,0,0,-0.32975840208348334
0001193125-24-195725,-8,0,0,-0.4951456286643416
0001193125-24-195725,-7,0,0,-0.4951456286643416
0001193125-24-195725,-6,0,0,-0.4951456286643416
0001193125-24-195725,-5,0,0,-0.4951456286643416
0001193125-24-195725,-4,0,0,-0.4951456286643416
0001193125-24-195725,-3,0,0,-0.4951456286643416
0001193125-24-195725,-2,0,0,-0.4951456286643416
0001193125-24-195725,-1,0,0,-0.4951456286643416
0001193125-24-195725,0,0,0,-0.4951456286643416
0001193125-24-195725,1,0,0,-0.4951456286643416
0001193125-24-195725,2,0,0,-0.4951456286643416
0001193125-24-195725,3,0,0,-0.4951456286643416
0001193125-24-195725,4,0,0,-0.4951456286643416
0001193125-24-195725,5,0,0,-0.4951456286643416
0001193125-24-195725,6,0,0,-0.4951456286643416
0001193125-24-195725,7,0,0,-0.4951456286643416
0001193125-24-195725,8,0,0,-0.4951456286643416
0001193125-24-195876,-8,0,0,-0.31223623044296744
0001193125-24-195876,-7,0,0,-0.31223623044296744
0001193125-24-195876,-6,0,0,-0.31223623044296744
0001193125-24-195876,-5,0,0,-0.31223623044296744
0001193125-24-195876,-4,0,0,-0.31223623044296744
0001193125-24-195876,-3,0,0,-0.31223623044296744
0001193125-24-195876,-2,0,0,-0.31223623044296744
0001193125-24-195876,-1,0,0,-0.31223623044296744
0001193125-24-195876,0,0,2,-0.31223623044296744
0001193125-24-195876,1,0,3,-0.31223623044296744
0001193125-24-195876,2,0,2,-0.31223623044296744
0001193125-24-195876,3,0,1,-0.31223623044296744
0001193125-24-195876,4,0,0,-0.31223623044296744
0001193125-24-195876,5,0,0,-0.31223623044296744
0001193125-24-195876,6,0,0,-0.31223623044296744
0001193125-24-195876,7,0,1,-0.31223623044296744
0001193125-24-195876,8,0,0,-0.31223623044296744
0001193125-24-195892,-8,1,0,-0.2266009739474401
0001193125-24-195892,-7,0,0,-0.2266009739474401
0001193125-24-195892,-6,0,0,-0.2266009739474401
0001193125-24-195892,-5,0,0,-0.2266009739474401
0001193125-24-195892,-4,0,0,-0.2266009739474401
0001193125-24-195892,-3,0,0,-0.2266009739474401
0001193125-24-195892,-2,0,0,-0.2266009739474401
0001193125-24-195892,-1,0,0,-0.2266009739474401
0001193125-24-195892,0,1,0,-0.2266009739474401
0001193125-24-195892,1,1,0,-0.2266009739474401
0001193125-24-195892,2,1,0,-0.2266009739474401
0001193125-24-195892,3,0,0,-0.2266009739474401
0001193125-24-195892,4,1,0,-0.2266009739474401
0001193125-24-195892,5,1,0,-0.2266009739474401
0001193125-24-195892,6,1,0,-0.2266009739474401
0001193125-24-195892,7,1,0,-0.2266009739474401
0001193125-24-195892,8,0,0,-0.2266009739474401
0001193125-24-196450,-8,0,0,0.6106869387225048
0001193125-24-196450,-7,0,0,0.6106869387225048
0001193125-24-196450,-6,0,0,0.6106869387225048
0001193125-24-196450,-5,0,0,0.6106869387225048
0001193125-24-196450,-4,0,0,0.6106869387225048
0001193125-24-196450,-3,0,0,0.6106869387225048
0001193125-24-196450,-2,0,0,0.6106869387225048
0001193125-24-196450,-1,0,0,0.6106869387225048
0001193125-24-196450,0,0,0,0.6106869387225048
0001193125-24-196450,1,0,0,0.6106869387225048
0001193125-24-196450,2,0,0,0.6106869387225048
0001193125-24-196450,3,0,0,0.6106869387225048
0001193125-24-196450,4,0,0,0.6106869387225048
0001193125-24-196450,5,0,0,0.6106869387225048
0001193125-24-196450,6,0,0,0.6106869387225048
0001193125-24-196450,7,1,0,0.6106869387225048
0001193125-24-196450,8,0,0,0.6106869387225048
0001193125-24-196465,-8,0,0,-0.1428571326530619
0001193125-24-196465,-7,0,1,-0.1428571326530619
0001193125-24-196465,-6,1,0,-0.1428571326530619
0001193125-24-196465,-5,0,0,-0.1428571326530619
0001193125-24-196465,-4,0,0,-0.1428571326530619
0001193125-24-196465,-3,0,0,-0.1428571326530619
0001193125-24-196465,-2,0,0,-0.1428571326530619
0001193125-24-196465,-1,0,0,-0.1428571326530619
0001193125-24-196465,0,1,0,-0.1428571326530619
0001193125-24-196465,1,0,0,-0.1428571326530619
0001193125-24-196465,2,0,0,-0.1428571326530619
0001193125-24-196465,3,0,1,-0.1428571326530619
0001193125-24-196465,4,0,0,-0.1428571326530619
0001193125-24-196465,5,0,2,-0.1428571326530619
0001193125-24-196465,6,1,0,-0.1428571326530619
0001193125-24-196465,7,0,1,-0.1428571326530619
0001193125-24-196465,8,0,0,-0.1428571326530619
0001193125-24-196950,-8,2,1,-0.22444442420000307
0001193125-24-196950,-7,0,0,-0.22444442420000307
0001193125-24-196950,-6,0,0,-0.22444442420000307
0001193125-24-196950,-5,0,0,-0.22444442420000307
0001193125-24-196950,-4,0,0,-0.22444442420000307
0001193125-24-196950,-3,0,0,-0.22444442420000307
0001193125-24-196950,-2,0,0,-0.22444442420000307
0001193125-24-196950,-1,0,0,-0.22444442420000307
0001193125-24-196950,0,0,0,-0.22444442420000307
0001193125-24-196950,1,2,1,-0.22444442420000307
0001193125-24-196950,2,0,0,-0.22444442420000307
0001193125-24-196950,3,0,0,-0.22444442420000307
0001193125-24-196950,4,1,0,-0.22444442420000307
0001193125-24-196950,5,1,1,-0.22444442420000307
0001193125-24-196950,6,0,0,-0.22444442420000307
0001193125-24-196950,7,0,0,-0.22444442420000307
0001193125-24-196950,8,0,0,-0.22444442420000307
0001193125-24-197017,-8,0,0,-0.2198581271188618
0001193125-24-197017,-7,0,1,-0.2198581271188618
0001193125-24-197017,-6,2,0,-0.2198581271188618
0001193125-24-197017,-5,1,0,-0.2198581271188618
0001193125-24-197017,-4,2,0,-0.2198581271188618
0001193125-24-197017,-3,0,0,-0.2198581271188618
0001193125-24-197017,-2,1,0,-0.2198581271188618
0001193125-24-197017,-1,1,0,-0.2198581271188618
0001193125-24-197017,0,0,0,-0.2198581271188618
0001193125-24-197017,1,2,0,-0.2198581271188618
0001193125-24-197017,2,1,0,-0.2198581271188618
0001193125-24-197017,3,1,0,-0.2198581271188618
0001193125-24-197017,4,2,0,-0.2198581271188618
0001193125-24-197017,5,1,0,-0.2198581271188618
0001193125-24-197017,6,0,0,-0.2198581271188618
0001193125-24-197017,7,1,0,-0.2198581271188618
0001193125-24-197017,8,0,0,-0.2198581271188618
0001193125-24-197477,-8,0,0,-0.16060603968779094
0001193125-24-197477,-7,0,0,-0.16060603968779094
0001193125-24-197477,-6,5,0,-0.16060603968779094
0001193125-24-197477,-5,0,0,-0.16060603968779094
0001193125-24-197477,-4,1,0,-0.16060603968779094
0001193125-24-197477,-3,1,0,-0.16060603968779094
0001193125-24-197477,-2,0,1,-0.16060603968779094
0001193125-24-197477,-1,0,0,-0.16060603968779094
0001193125-24-197477,0,0,0,-0.16060603968779094
0001193125-24-197477,1,1,0,-0.16060603968779094
0001193125-24-197477,2,2,0,-0.16060603968779094
0001193125-24-197477,3,1,1,-0.16060603968779094
0001193125-24-197477,4,0,4,-0.16060603968779094
0001193125-24-197477,5,2,1,-0.16060603968779094
0001193125-24-197477,6,0,0,-0.16060603968779094
0001193125-24-197477,7,0,1,-0.16060603968779094
0001193125-24-197477,8,0,0,-0.16060603968779094
0001193125-24-197591,-8,0,0,-0.10755801788740578
0001193125-24-197591,-7,0,0,-0.10755801788740578
0001193125-24-197591,-6,0,0,-0.10755801788740578
0001193125-24-197591,-5,0,0,-0.10755801788740578
0001193125-24-197591,-4,0,0,-0.10755801788740578
0001193125-24-197591,-3,0,0,-0.10755801788740578
0001193125-24-197591,-2,0,0,-0.10755801788740578
0001193125-24-197591,-1,0,0,-0.10755801788740578
0001193125-24-197591,0,0,0,-0.10755801788740578
0001193125-24-197591,1,0,0,-0.10755801788740578
0001193125-24-197591,2,0,0,-0.10755801788740578
0001193125-24-197591,3,0,0,-0.10755801788740578
0001193125-24-197591,4,0,0,-0.10755801788740578
0001193125-24-197591,5,0,0,-0.10755801788740578
0001193125-24-197591,6,0,0,-0.10755801788740578
0001193125-24-197591,7,0,0,-0.10755801788740578
0001193125-24-197591,8,0,0,-0.10755801788740578
0001193125-24-197827,-8,0,0,-0.133333328888889
0001193125-24-197827,-7,0,0,-0.133333328888889
0001193125-24-197827,-6,0,0,-0.133333328888889
0001193125-24-197827,-5,0,0,-0.133333328888889
0001193125-24-197827,-4,0,0,-0.133333328888889
0001193125-24-197827,-3,0,0,-0.133333328888889
0001193125-24-197827,-2,0,0,-0.133333328888889
0001193125-24-197827,-1,0,0,-0.133333328888889
0001193125-24-197827,0,0,0,-0.133333328888889
0001193125-24-197827,1,0,0,-0.133333328888889
0001193125-24-197827,2,0,0,-0.133333328888889
